"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.138289230E-1,1.115055323E0,4.374079704E0,9.308079720E0,1.034486683E1
3.159042360E-1,1.249053478E0,4.278367043E0,9.202795982E0,1.022526347E1
3.179796000E-1,1.392622828E0,4.192225456E0,9.121439934E0,1.013483197E1
3.200549130E-1,1.521835208E0,4.168296814E0,9.059226990E0,1.008762977E1
3.221302770E-1,1.636690736E0,4.149154663E0,9.020941734E0,1.006338068E1
3.242055900E-1,1.732403636E0,4.153940201E0,8.977870941E0,1.004283865E1
3.262809020E-1,1.828116536E0,4.192225456E0,8.953942299E0,1.005434468E1
3.283562670E-1,1.923829436E0,4.235296249E0,8.944371223E0,1.008169780E1
3.304315790E-1,2.005185366E0,4.307080746E0,8.934800148E0,1.011940545E1
3.325069440E-1,2.057827473E0,4.402793884E0,8.949156761E0,1.018364643E1
3.345822560E-1,2.096112728E0,4.517649174E0,8.953942299E0,1.024577597E1
3.366576210E-1,2.115255117E0,4.632504463E0,8.982656479E0,1.032581809E1
3.387329330E-1,2.120040894E0,4.785645485E0,9.001798630E0,1.041294169E1
3.408082460E-1,2.105684042E0,4.919643402E0,9.016156197E0,1.048464921E1
3.428836110E-1,2.076970100E0,5.044070244E0,9.006584167E0,1.052972021E1
3.449589230E-1,2.024327993E0,5.139782906E0,8.949156761E0,1.051678082E1
3.470342360E-1,1.957328916E0,5.221138954E0,8.872586250E0,1.047922780E1
3.491096000E-1,1.875972986E0,5.268995285E0,8.767302513E0,1.039938360E1
3.511849130E-1,1.770688772E0,5.316852093E0,8.642875671E0,1.030065798E1
3.532602770E-1,1.660618901E0,5.359922886E0,8.499305725E0,1.018452877E1
3.553355900E-1,1.555334687E0,5.374279499E0,8.341380119E0,1.004393192E1
3.574109540E-1,1.421336651E0,5.249852657E0,8.126026154E0,9.778213121E0
3.594862670E-1,1.277767301E0,5.053641319E0,7.915457249E0,9.477681326E0
3.615615790E-1,1.205982566E0,4.929214478E0,7.805387497E0,9.309974398E0
3.636369440E-1,1.186840057E0,4.795216560E0,7.786244869E0,9.221079131E0
3.657122560E-1,1.215553880E0,4.656432629E0,7.896314621E0,9.247254763E0
3.677876210E-1,1.306481123E0,4.517649174E0,8.126026154E0,9.388735167E0
3.698636110E-1,1.392622828E0,4.398007870E0,8.456234932E0,9.632745236E0
3.719382980E-1,1.430907965E0,4.297509670E0,8.800801277E0,9.897989194E0
3.740136110E-1,1.416550994E0,4.192225456E0,9.150154114E0,1.016398993E1
3.760889230E-1,1.349551916E0,4.072584152E0,9.461220741E0,1.038854802E1
3.781642880E-1,1.234696507E0,3.938585997E0,9.734002113E0,1.057297178E1
3.802396000E-1,1.091127157E0,3.804588079E0,1.000199890E1,1.075664590E1
3.823149650E-1,9.332008362E-1,3.684946775E0,1.027956581E1,1.095988913E1
3.843902770E-1,7.609176040E-1,3.541377544E0,1.058584690E1,1.118840941E1
3.864752250E-1,6.173482537E-1,3.407379389E0,1.089212894E1,1.142934058E1
3.885409540E-1,4.642075896E-1,3.287738323E0,1.121755219E1,1.169864048E1
3.906162670E-1,3.158525825E-1,3.196810961E0,1.152861977E1,1.196780836E1
3.926916310E-1,2.057827413E-1,3.105883837E0,1.184447193E1,1.224664755E1
3.947669440E-1,1.052841991E-1,3.014956474E0,1.216989613E1,1.253823827E1
3.968422560E-1,1.435693540E-2,2.952743053E0,1.247617722E1,1.282083833E1
3.989176210E-1,-9.092725813E-2,2.909672260E0,1.275853062E1,1.308642671E1
