"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.079794542E0,6.822811890E-1,7.859555969E0,6.224955139E0,1.004928824E1
2.089781292E0,8.083190918E-1,7.802823944E0,5.988596649E0,9.869180872E0
2.099767292E0,7.854167175E-1,7.629334717E0,6.227499847E0,9.879543612E0
2.109754292E0,5.782475281E-1,7.516619110E0,6.475234680E0,9.937937272E0
2.119741292E0,2.130070496E-1,7.342381439E0,6.514752502E0,9.818245127E0
2.129728292E0,-2.399510193E-1,7.322472839E0,6.428382111E0,9.746808787E0
2.139715292E0,-5.292993164E-1,7.331154785E0,6.270161133E0,9.661309895E0
2.149702292E0,-4.104464722E-1,7.299271088E0,6.101012878E0,9.522089207E0
2.159688292E0,-1.175056458E-1,7.232958984E0,5.861211548E0,9.310386891E0
2.169675292E0,3.592529297E-2,7.376660156E0,5.598058777E0,9.260381620E0
2.179662292E0,1.221459961E-1,7.301516418E0,5.496420135E0,9.139895840E0
2.189649292E0,-3.697311401E-2,7.074738007E0,5.912554779E0,9.220172932E0
2.199636292E0,-1.808239746E-1,7.261998596E0,6.128106537E0,9.503841889E0
2.209622292E0,-3.790118408E-1,7.187303925E0,6.246360626E0,9.529848307E0
2.219609292E0,-4.581971741E-1,7.141798553E0,6.530170441E0,9.688052292E0
2.229596292E0,-5.661227417E-1,6.997348938E0,6.917714539E0,9.855869396E0
2.239583292E0,-5.574407959E-1,6.797813873E0,7.020999756E0,9.788536728E0
2.249570292E0,-4.466711426E-1,6.921307068E0,7.023993530E0,9.871195052E0
2.259556292E0,-2.981799316E-1,6.960824890E0,6.744225311E0,9.696729834E0
2.269543292E0,-1.676513672E-2,7.161108398E0,6.292165375E0,9.532738309E0
2.279530292E0,3.983216858E-1,7.566914520E0,6.006858673E0,9.669498779E0
2.289517292E0,7.033872986E-1,7.540569305E0,6.027815094E0,9.679333342E0
2.299504292E0,6.875202942E-1,7.508835297E0,5.942941589E0,9.600721140E0
2.309491292E0,1.609153748E-1,7.335346069E0,6.396049347E0,9.733583254E0
2.319477292E0,-4.092489624E-1,7.163802795E0,7.461084595E0,1.035158628E1
