"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.516285125E0	2.677808516E-4	7.907646941E-4	3.752831835E-4	9.153430252E-4
2.526232125E0	-5.354285240E-4	-4.039410502E-3	2.422455233E-3	4.740444099E-3
2.536179125E0	-1.757393358E-3	-2.195793670E-3	2.375319134E-3	3.681315287E-3
2.546126125E0	1.000309829E-3	-4.701562226E-3	2.751623746E-3	5.538658715E-3
2.556072125E0	3.066909965E-3	-3.360422794E-3	4.364445340E-4	4.570433450E-3
2.566019125E0	-2.413076581E-3	-1.610193169E-3	-4.682312720E-4	2.938520232E-3
2.575966125E0	-2.056414261E-3	-3.527685534E-3	9.245863184E-4	4.186677048E-3
2.585913125E0	3.582030069E-3	-2.615845297E-4	2.463627141E-3	4.355321409E-3
2.595860125E0	2.164142206E-4	-1.015217509E-3	2.247670200E-4	1.062083763E-3
2.605807125E0	1.134139486E-3	-1.927350182E-3	1.837577438E-3	2.894415647E-3
2.615754125E0	-1.822001301E-3	2.204861958E-3	3.897181014E-3	4.834162269E-3
2.625701125E0	2.631602809E-3	1.381678740E-3	4.371223040E-3	5.286015546E-3
2.635648125E0	-7.396540605E-4	-1.869185362E-4	1.575173112E-3	1.750199132E-3
2.645595125E0	8.902004920E-4	1.889015548E-3	2.251083730E-3	3.070539792E-3
2.655541125E0	-2.151965164E-3	1.655061496E-3	-2.929747570E-4	2.730570788E-3
2.665488125E0	1.688046847E-3	-1.274948241E-3	1.336613670E-3	2.502305193E-3
2.675435125E0	1.714967191E-3	-3.601927310E-4	-2.377757337E-4	1.768442414E-3
2.685382125E0	-1.498136902E-3	-9.753829800E-4	-2.195199020E-3	2.831021878E-3
2.695329125E0	2.045149449E-3	-1.421279274E-3	-8.517438546E-4	2.632135756E-3
2.705276125E0	2.061394509E-3	-1.304100268E-3	1.988732256E-4	2.447360903E-3
2.715223125E0	-1.824696548E-3	-2.183628734E-3	1.078857342E-3	3.043301678E-3
2.725170125E0	-3.051348496E-3	1.884615864E-3	-3.313760739E-3	4.882982166E-3
2.735117125E0	-1.149682095E-3	5.083741853E-4	-1.557942014E-4	1.266682701E-3
2.745064125E0	-2.598974155E-3	3.077259287E-3	-5.238431040E-4	4.061847237E-3
2.755010125E0	-7.968659047E-4	-1.096041640E-3	6.847449113E-4	1.518281311E-3
2.764957125E0	8.870507590E-4	-2.238561865E-4	1.808865229E-3	2.027057981E-3
2.774904125E0	5.310503766E-4	1.128321979E-3	-1.947376761E-3	2.312444862E-3
2.784851125E0	9.696730413E-4	1.071862993E-3	-7.508185226E-4	1.628767797E-3
2.794798125E0	-9.231232107E-4	-1.527966931E-3	-7.688966580E-4	1.943718466E-3
2.804744750E0	3.168447874E-4	-9.410062339E-4	-3.208884969E-3	3.358991828E-3
2.814691750E0	1.745539252E-3	-8.844665717E-4	-9.241607040E-5	1.959012283E-3
