"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.530191130E-1,7.657032460E-2,9.760921478E0,-6.460621357E-1,9.782578771E0
4.553036590E-1,9.571290761E-2,9.765707016E0,-6.364908218E-1,9.786895067E0
4.575790490E-1,7.178468257E-2,9.760323524E0,-6.987041831E-1,9.785563646E0
4.598588340E-1,8.135596663E-2,9.751350403E0,-6.131607890E-1,9.770947734E0
4.621316000E-1,6.699903309E-2,9.756135941E0,-6.364908218E-1,9.777105805E0
4.644318320E-1,5.204389244E-2,9.745966911E0,-7.172485590E-1,9.772462591E0
4.667152190E-1,6.221338734E-2,9.775279045E0,-5.796613097E-1,9.792648168E0
4.690009850E-1,6.221338734E-2,9.770493507E0,-6.364908218E-1,9.791401046E0
4.712849200E-1,6.221338734E-2,9.780064583E0,-6.939185858E-1,9.804848635E0
4.735675740E-1,7.657032460E-2,9.789635658E0,-5.748756528E-1,9.806799241E0
4.758489470E-1,5.264209956E-2,9.775279045E0,-6.652047038E-1,9.798027807E0
4.781272060E-1,6.699903309E-2,9.770493507E0,-6.939185858E-1,9.795333341E0
4.804117520E-1,5.742774159E-2,9.780064583E0,-5.892325640E-1,9.797966942E0
4.827017910E-1,2.871387079E-2,9.784850121E0,-6.652047038E-1,9.807477436E0
4.849827350E-1,4.785645381E-2,9.775279045E0,-6.179464459E-1,9.794908293E0
4.872658170E-1,3.349951655E-2,9.765707016E0,-6.227321029E-1,9.785599165E0
4.895435260E-1,2.392822690E-2,9.760921478E0,-6.652047038E-1,9.783591261E0
4.918321010E-1,4.785645381E-2,9.784850121E0,-6.131607890E-1,9.804159743E0
4.941146930E-1,3.349951655E-2,9.789635658E0,-6.556333899E-1,9.811622887E0
4.963995450E-1,3.828516230E-2,9.775279045E0,-6.795616150E-1,9.798946380E0
4.986687710E-1,2.871387079E-2,9.794421196E0,-6.221339107E-1,9.814202039E0
5.009648520E-1,1.914258115E-2,9.784850121E0,-6.083751321E-1,9.803763493E0
5.032471390E-1,1.435693540E-2,9.794421196E0,-7.028916478E-1,9.819620632E0
5.055328450E-1,2.871387079E-2,9.771091461E0,-5.509474277E-1,9.786653968E0
5.078064050E-1,3.349951655E-2,9.770493507E0,-6.035895348E-1,9.789176979E0
5.100855190E-1,2.392822690E-2,9.780064583E0,-6.795616150E-1,9.803674811E0
5.123795250E-1,3.828516230E-2,9.799804688E0,-5.413761139E-1,9.814821739E0
5.146653520E-1,3.349951655E-2,9.770493507E0,-6.364908218E-1,9.791260703E0
5.169453210E-1,3.349951655E-2,9.770493507E0,-6.508477330E-1,9.792204469E0
5.192177820E-1,6.221338734E-2,9.765707016E0,-5.700899959E-1,9.782530686E0
5.215110560E-1,6.221338734E-2,9.751350403E0,-6.699903607E-1,9.774537957E0
5.237930990E-1,6.221338734E-2,9.760921478E0,-6.508477330E-1,9.782794150E0
5.260689170E-1,7.657032460E-2,9.756135941E0,-6.364908218E-1,9.777176079E0
5.283559040E-1,7.178468257E-2,9.746564865E0,-6.412764788E-1,9.767902294E0
5.306392910E-1,9.092725813E-2,9.760921478E0,-6.412764788E-1,9.782386794E0
5.329309160E-1,1.004985496E-1,9.746564865E0,-6.508477330E-1,9.768788533E0
5.352112510E-1,8.614161611E-2,9.741779327E0,-6.179464459E-1,9.761738710E0
5.374942100E-1,1.004985496E-1,9.741779327E0,-5.844469070E-1,9.759812632E0
5.397716150E-1,1.100698411E-1,9.736993790E0,-6.412764788E-1,9.758708877E0
5.420608000E-1,9.092725813E-2,9.741779327E0,-5.940182209E-1,9.760296608E0
5.443421720E-1,1.100698411E-1,9.746564865E0,-5.796613097E-1,9.764407267E0
5.466268400E-1,1.052841991E-1,9.746564865E0,-6.221339107E-1,9.766967904E0
5.489041220E-1,1.052841991E-1,9.732208252E0,-5.796613097E-1,9.750024075E0
5.511934290E-1,8.135596663E-2,9.722636223E0,-5.509474277E-1,9.738573663E0
5.534754730E-1,7.597211748E-2,9.722636223E0,-6.227321029E-1,9.742854928E0
5.557593470E-1,6.221338734E-2,9.751350403E0,-6.083751321E-1,9.770507944E0
5.580352260E-1,4.785645381E-2,9.780662537E0,-5.796613097E-1,9.797941474E0
5.603208700E-1,4.725824669E-2,9.746564865E0,-6.604190469E-1,9.769028269E0
5.626087120E-1,4.307080805E-2,9.760921478E0,-6.131607890E-1,9.780256099E0
5.648928910E-1,2.871387079E-2,9.780064583E0,-6.035895348E-1,9.798714612E0
5.671737150E-1,9.571290575E-3,9.794421196E0,-6.795616150E-1,9.817972406E0
5.694540490E-1,1.435693540E-2,9.784850121E0,-6.699903607E-1,9.807771668E0
5.717444550E-1,-4.785645287E-3,9.809376717E0,-6.317051649E-1,9.829697141E0
5.740240570E-1,-4.785645287E-3,9.780064583E0,-6.891329288E-1,9.804314884E0
5.763062830E-1,-4.785645287E-3,9.803992271E0,-7.363911867E-1,9.831610211E0
5.785850300E-1,9.571290575E-3,9.780064583E0,-6.179464459E-1,9.799572065E0
5.808739710E-1,4.187439568E-3,9.765707016E0,-7.220342159E-1,9.792363579E0
5.831558920E-1,1.854437590E-2,9.765707016E0,-7.220342159E-1,9.792380243E0
5.854343340E-1,4.307080805E-2,9.770493507E0,-6.227321029E-1,9.790413359E0
5.877144250E-1,4.307080805E-2,9.760921478E0,-6.795616150E-1,9.784643437E0
5.899975060E-1,5.264209956E-2,9.765707016E0,-6.795616150E-1,9.789464168E0
5.922789390E-1,6.221338734E-2,9.760921478E0,-6.035895348E-1,9.779763746E0
5.945731290E-1,7.657032460E-2,9.760921478E0,-6.652047038E-1,9.783861631E0
5.968555990E-1,6.699903309E-2,9.775279045E0,-6.131607890E-1,9.794719773E0
5.991355070E-1,6.699903309E-2,9.775279045E0,-6.083751321E-1,9.794421350E0
6.014179770E-1,6.699903309E-2,9.780064583E0,-7.028916478E-1,9.805519302E0
6.037083830E-1,6.699903309E-2,9.760921478E0,-6.083751321E-1,9.780091885E0
6.059859100E-1,7.178468257E-2,9.746564865E0,-6.269195080E-1,9.766970246E0
6.082583710E-1,6.640082598E-2,9.736394882E0,-7.172485590E-1,9.763003629E0
6.105480430E-1,1.004985496E-1,9.741779327E0,-5.653043389E-1,9.758685025E0
6.128362510E-1,8.614161611E-2,9.736993790E0,-6.652047038E-1,9.760069966E0
